gender,marital_status,product_family,product_department,product_category,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,customer_count,fact_count
M,S,Food,Frozen Foods,Frozen Entrees,11,Q4,1997,136.32,55.6993,57,18,18
M,S,Food,Frozen Foods,Frozen Entrees,12,Q4,1997,180.56,70.9141,74,22,23
M,S,Food,Frozen Foods,Meat,1,Q1,1997,126.51,52.8404,54,16,18
M,S,Food,Frozen Foods,Meat,2,Q1,1997,121.93,48.3794,47,16,16
M,S,Food,Frozen Foods,Meat,3,Q1,1997,56.51,22.7068,19,6,6
M,S,Food,Frozen Foods,Meat,4,Q2,1997,187.57,78.2954,84,22,25
M,S,Food,Frozen Foods,Meat,5,Q2,1997,196.46,78.7313,77,21,22
M,S,Food,Frozen Foods,Meat,6,Q2,1997,121.49,48.0033,49,17,17
M,S,Food,Frozen Foods,Meat,7,Q3,1997,80.77,33.3688,35,14,14
M,S,Food,Frozen Foods,Meat,8,Q3,1997,82.12,29.8981,32,11,11
M,S,Food,Frozen Foods,Meat,9,Q3,1997,140.12,59.6838,57,18,18
M,S,Food,Frozen Foods,Meat,10,Q4,1997,160.07,63.6304,66,20,21
M,S,Food,Frozen Foods,Meat,11,Q4,1997,102.12,41.7912,42,17,17
M,S,Food,Frozen Foods,Meat,12,Q4,1997,166.52,70.5908,61,21,21
M,S,Food,Frozen Foods,Pizza,1,Q1,1997,119.65,47.8569,72,25,25
M,S,Food,Frozen Foods,Pizza,2,Q1,1997,157.7,61.3864,71,24,25
M,S,Food,Frozen Foods,Pizza,3,Q1,1997,165.29,70.7006,79,26,26
M,S,Food,Frozen Foods,Pizza,4,Q2,1997,170.92,69.7893,90,27,29
M,S,Food,Frozen Foods,Pizza,5,Q2,1997,125.34,51.2538,60,19,20
M,S,Food,Frozen Foods,Pizza,6,Q2,1997,100.67,38.146,46,13,14
M,S,Food,Frozen Foods,Pizza,7,Q3,1997,179.32,69.7933,85,27,29
M,S,Food,Frozen Foods,Pizza,8,Q3,1997,103.45,41.8761,46,13,14
M,S,Food,Frozen Foods,Pizza,9,Q3,1997,148.67,56.8875,69,20,21
M,S,Food,Frozen Foods,Pizza,10,Q4,1997,130.82,52.9472,63,20,21
M,S,Food,Frozen Foods,Pizza,11,Q4,1997,168.77,67.7027,94,27,29
M,S,Food,Frozen Foods,Pizza,12,Q4,1997,169.46,66.263,92,29,29
M,S,Food,Frozen Foods,Vegetables,1,Q1,1997,360.3,148.0077,160,51,54
M,S,Food,Frozen Foods,Vegetables,2,Q1,1997,338.76,137.835,147,47,50
M,S,Food,Frozen Foods,Vegetables,3,Q1,1997,361.39,136.1937,178,53,58
M,S,Food,Frozen Foods,Vegetables,4,Q2,1997,294.94,119.6112,143,45,47
M,S,Food,Frozen Foods,Vegetables,5,Q2,1997,410.3,161.5958,182,56,61
M,S,Food,Frozen Foods,Vegetables,6,Q2,1997,309.46,123.5573,151,42,46
M,S,Food,Frozen Foods,Vegetables,7,Q3,1997,390.09,149.6653,182,53,60
M,S,Food,Frozen Foods,Vegetables,8,Q3,1997,366.84,146.0452,169,53,57
M,S,Food,Frozen Foods,Vegetables,9,Q3,1997,239.77,93.5298,119,34,37
M,S,Food,Frozen Foods,Vegetables,10,Q4,1997,263.52,107.2725,128,39,42
M,S,Food,Frozen Foods,Vegetables,11,Q4,1997,315.89,123.8638,175,50,57
M,S,Food,Frozen Foods,Vegetables,12,Q4,1997,359.54,138.8575,157,50,51
M,S,Food,Meat,Meat,1,Q1,1997,53.62,21.1274,32,10,10
M,S,Food,Meat,Meat,2,Q1,1997,106.25,40.982,53,18,18
M,S,Food,Meat,Meat,3,Q1,1997,90.35,35.9977,40,13,13
M,S,Food,Meat,Meat,4,Q2,1997,46.89,16.8649,23,8,8
M,S,Food,Meat,Meat,5,Q2,1997,44.59,17.0653,23,7,7
M,S,Food,Meat,Meat,6,Q2,1997,92.23,33.0752,40,12,13
M,S,Food,Meat,Meat,7,Q3,1997,111.55,46.684,54,16,17
M,S,Food,Meat,Meat,8,Q3,1997,87.44,32.2548,37,11,11
M,S,Food,Meat,Meat,9,Q3,1997,74.03,30.4709,36,11,11
M,S,Food,Meat,Meat,10,Q4,1997,83.27,33.0224,36,10,10
M,S,Food,Meat,Meat,11,Q4,1997,92.8,37.888,45,14,15
M,S,Food,Meat,Meat,12,Q4,1997,123.82,47.567,48,18,18
M,S,Food,Produce,Fruit,1,Q1,1997,604.3,239.8846,292,85,96
M,S,Food,Produce,Fruit,2,Q1,1997,645.42,255.0998,302,86,98
M,S,Food,Produce,Fruit,3,Q1,1997,488.47,194.7705,216,63,71
M,S,Food,Produce,Fruit,4,Q2,1997,448.18,178.5293,240,68,78
M,S,Food,Produce,Fruit,5,Q2,1997,503.56,199.6322,244,74,82
M,S,Food,Produce,Fruit,6,Q2,1997,406.21,164.6516,192,60,67
M,S,Food,Produce,Fruit,7,Q3,1997,556.16,223.4598,241,66,79
M,S,Food,Produce,Fruit,8,Q3,1997,401.66,159.4039,189,53,59
M,S,Food,Produce,Fruit,9,Q3,1997,532.89,214.719,252,69,80
M,S,Food,Produce,Fruit,10,Q4,1997,584.91,233.1237,271,81,88
M,S,Food,Produce,Fruit,11,Q4,1997,523.9,206.0155,253,71,79
M,S,Food,Produce,Fruit,12,Q4,1997,727.05,286.2553,318,87,99
M,S,Food,Produce,Packaged Vegetables,1,Q1,1997,62.44,24.1263,28,9,9
M,S,Food,Produce,Packaged Vegetables,2,Q1,1997,20.34,8.2884,11,4,4
M,S,Food,Produce,Packaged Vegetables,3,Q1,1997,36.06,15.8866,18,5,5
M,S,Food,Produce,Packaged Vegetables,4,Q2,1997,48.29,20.7796,20,6,6
M,S,Food,Produce,Packaged Vegetables,5,Q2,1997,57.52,23.0211,26,8,8
M,S,Food,Produce,Packaged Vegetables,6,Q2,1997,51.64,21.6313,24,7,7
M,S,Food,Produce,Packaged Vegetables,7,Q3,1997,29.38,10.8523,14,4,5
M,S,Food,Produce,Packaged Vegetables,8,Q3,1997,40.09,16.7092,19,7,7
M,S,Food,Produce,Packaged Vegetables,9,Q3,1997,35.08,13.8336,16,5,5
M,S,Food,Produce,Packaged Vegetables,10,Q4,1997,26.47,11.0959,15,5,5
M,S,Food,Produce,Packaged Vegetables,11,Q4,1997,61.3,25.7453,25,8,8
M,S,Food,Produce,Packaged Vegetables,12,Q4,1997,73.82,29.9503,30,10,10
M,S,Food,Produce,Specialty,1,Q1,1997,164.56,66.2121,79,24,26
M,S,Food,Produce,Specialty,2,Q1,1997,120.49,48.6199,68,22,23
M,S,Food,Produce,Specialty,3,Q1,1997,210,83.4954,110,30,36
M,S,Food,Produce,Specialty,4,Q2,1997,172.31,70.8086,84,27,28
M,S,Food,Produce,Specialty,5,Q2,1997,208.43,87.249,100,31,34
M,S,Food,Produce,Specialty,6,Q2,1997,210.5,85.1172,96,31,32
M,S,Food,Produce,Specialty,7,Q3,1997,132.58,49.1314,67,19,22
M,S,Food,Produce,Specialty,8,Q3,1997,228.32,89.3752,108,37,37
M,S,Food,Produce,Specialty,9,Q3,1997,192.38,76.6209,95,28,32
M,S,Food,Produce,Specialty,10,Q4,1997,180.86,68.5677,78,24,25
M,S,Food,Produce,Specialty,11,Q4,1997,220.49,88.4019,95,33,33
M,S,Food,Produce,Specialty,12,Q4,1997,248.03,94.9603,123,40,43
M,S,Food,Produce,Vegetables,1,Q1,1997,962.67,383.7538,448,121,148
M,S,Food,Produce,Vegetables,2,Q1,1997,978.44,387.6089,454,111,151
M,S,Food,Produce,Vegetables,3,Q1,1997,949.77,374.6976,433,110,140
M,S,Food,Produce,Vegetables,4,Q2,1997,895.91,358.0438,417,110,136
M,S,Food,Produce,Vegetables,5,Q2,1997,852.25,336.2236,385,108,124
M,S,Food,Produce,Vegetables,6,Q2,1997,949.23,372.9621,443,114,145
M,S,Food,Produce,Vegetables,7,Q3,1997,1087.36,433.4952,503,127,163
M,S,Food,Produce,Vegetables,8,Q3,1997,959.4,379.8795,438,118,145
M,S,Food,Produce,Vegetables,9,Q3,1997,1025.24,390.4279,459,121,148
M,S,Food,Produce,Vegetables,10,Q4,1997,871.08,348.5163,391,109,130
M,S,Food,Produce,Vegetables,11,Q4,1997,1084.44,427.4489,530,136,179
M,S,Food,Produce,Vegetables,12,Q4,1997,905.65,367.8576,417,121,134
M,S,Food,Seafood,Seafood,1,Q1,1997,67.83,27.0003,31,11,11
M,S,Food,Seafood,Seafood,2,Q1,1997,64.78,26.6634,37,11,12
M,S,Food,Seafood,Seafood,3,Q1,1997,86.19,35.3002,43,14,14
M,S,Food,Seafood,Seafood,4,Q2,1997,115.06,45.9668,49,15,15
M,S,Food,Seafood,Seafood,5,Q2,1997,50.03,21.0512,20,6,6
M,S,Food,Seafood,Seafood,6,Q2,1997,55.63,23.0281,26,9,10
M,S,Food,Seafood,Seafood,7,Q3,1997,55.76,23.4134,28,9,10
M,S,Food,Seafood,Seafood,8,Q3,1997,85.09,29.3311,33,10,10
M,S,Food,Seafood,Seafood,9,Q3,1997,23.52,9.8394,15,6,6
M,S,Food,Seafood,Seafood,10,Q4,1997,61.85,24.7421,36,12,13
M,S,Food,Seafood,Seafood,11,Q4,1997,81.09,32.4397,38,12,12
M,S,Food,Seafood,Seafood,12,Q4,1997,78.39,31.7341,36,13,13
M,S,Food,Snack Foods,Snack Foods,1,Q1,1997,1359.92,548.0956,624,152,212
M,S,Food,Snack Foods,Snack Foods,2,Q1,1997,1379.28,550.7976,623,148,207
M,S,Food,Snack Foods,Snack Foods,3,Q1,1997,1513.64,602.8305,708,169,228
M,S,Food,Snack Foods,Snack Foods,4,Q2,1997,1249.35,496.3173,560,138,186
M,S,Food,Snack Foods,Snack Foods,5,Q2,1997,1338.51,531.1529,611,149,198
M,S,Food,Snack Foods,Snack Foods,6,Q2,1997,1447.85,571.7975,662,151,213
M,S,Food,Snack Foods,Snack Foods,7,Q3,1997,1667.4,666.1697,732,170,244
M,S,Food,Snack Foods,Snack Foods,8,Q3,1997,1481.87,599.1296,669,160,210
M,S,Food,Snack Foods,Snack Foods,9,Q3,1997,1568.67,630.3326,680,167,217
M,S,Food,Snack Foods,Snack Foods,10,Q4,1997,1316.95,532.6771,594,143,190
M,S,Food,Snack Foods,Snack Foods,11,Q4,1997,1648.84,662.9118,727,180,243
M,S,Food,Snack Foods,Snack Foods,12,Q4,1997,1776.24,707.4352,818,198,267
M,S,Food,Snacks,Candy,1,Q1,1997,392.47,154.9475,200,58,63
M,S,Food,Snacks,Candy,2,Q1,1997,278.04,114.4729,145,45,45
M,S,Food,Snacks,Candy,3,Q1,1997,214.74,88.6578,104,32,35
M,S,Food,Snacks,Candy,4,Q2,1997,282.94,115.6447,139,42,45
M,S,Food,Snacks,Candy,5,Q2,1997,256.74,103.2133,135,40,42
M,S,Food,Snacks,Candy,6,Q2,1997,310.69,124.2633,144,42,47
M,S,Food,Snacks,Candy,7,Q3,1997,335.2,131.1751,162,51,54
M,S,Food,Snacks,Candy,8,Q3,1997,273,107.8656,124,38,41
M,S,Food,Snacks,Candy,9,Q3,1997,218.12,87.8578,107,32,36
M,S,Food,Snacks,Candy,10,Q4,1997,294.01,114.0975,126,39,42
M,S,Food,Snacks,Candy,11,Q4,1997,455.96,178.5225,215,62,69
M,S,Food,Snacks,Candy,12,Q4,1997,467.69,189.1979,199,63,70
M,S,Food,Starchy Foods,Starchy Foods,1,Q1,1997,199.23,77.5061,95,29,29
M,S,Food,Starchy Foods,Starchy Foods,2,Q1,1997,240.13,96.7812,110,35,37
M,S,Food,Starchy Foods,Starchy Foods,3,Q1,1997,260.85,102.4872,117,37,39
M,S,Food,Starchy Foods,Starchy Foods,4,Q2,1997,209.27,80.9908,83,26,26
M,S,Food,Starchy Foods,Starchy Foods,5,Q2,1997,276.21,117.1283,133,43,44
M,S,Food,Starchy Foods,Starchy Foods,6,Q2,1997,234.46,92.5886,111,36,38
M,S,Food,Starchy Foods,Starchy Foods,7,Q3,1997,274.27,110.0456,123,36,40
M,S,Food,Starchy Foods,Starchy Foods,8,Q3,1997,196.3,77.7312,88,27,28
M,S,Food,Starchy Foods,Starchy Foods,9,Q3,1997,153.07,60.0292,73,23,24
M,S,Food,Starchy Foods,Starchy Foods,10,Q4,1997,285.37,115.1846,139,40,43
M,S,Food,Starchy Foods,Starchy Foods,11,Q4,1997,191.66,72.9597,86,28,28
M,S,Food,Starchy Foods,Starchy Foods,12,Q4,1997,283.38,113.2041,128,40,41
M,S,Non-Consumable,Carousel,Specialty,1,Q1,1997,39.32,16.5919,22,8,8
M,S,Non-Consumable,Carousel,Specialty,2,Q1,1997,27.7,11.453,16,5,5
M,S,Non-Consumable,Carousel,Specialty,3,Q1,1997,50.05,19.5148,24,8,8
M,S,Non-Consumable,Carousel,Specialty,4,Q2,1997,50.7,20.4966,22,7,7
M,S,Non-Consumable,Carousel,Specialty,5,Q2,1997,28.65,10.8883,17,6,6
M,S,Non-Consumable,Carousel,Specialty,6,Q2,1997,29.68,11.4447,17,6,6
M,S,Non-Consumable,Carousel,Specialty,7,Q3,1997,18.5,7.1462,14,4,4
M,S,Non-Consumable,Carousel,Specialty,8,Q3,1997,21.72,8.2524,13,4,4
M,S,Non-Consumable,Carousel,Specialty,9,Q3,1997,29.18,11.8472,15,4,4
M,S,Non-Consumable,Carousel,Specialty,10,Q4,1997,55.75,21.4373,25,8,8
M,S,Non-Consumable,Carousel,Specialty,11,Q4,1997,54.72,22.1672,28,8,8
M,S,Non-Consumable,Carousel,Specialty,12,Q4,1997,34.47,14.3689,21,7,7
M,S,Non-Consumable,Checkout,Hardware,1,Q1,1997,13.52,5.2996,13,4,4
M,S,Non-Consumable,Checkout,Hardware,2,Q1,1997,54.08,21.5553,36,11,11
M,S,Non-Consumable,Checkout,Hardware,3,Q1,1997,25.18,10.0156,12,4,4
M,S,Non-Consumable,Checkout,Hardware,4,Q2,1997,15.11,6.3337,7,3,3
M,S,Non-Consumable,Checkout,Hardware,5,Q2,1997,14.57,5.8088,11,4,4
M,S,Non-Consumable,Checkout,Hardware,6,Q2,1997,10.14,3.8062,7,3,3
M,S,Non-Consumable,Checkout,Hardware,7,Q3,1997,14.33,5.8754,10,3,3
M,S,Non-Consumable,Checkout,Hardware,8,Q3,1997,35.66,15.6647,20,7,7
M,S,Non-Consumable,Checkout,Hardware,9,Q3,1997,41.58,17.2746,11,3,3
M,S,Non-Consumable,Checkout,Hardware,10,Q4,1997,37.07,15.0176,14,4,4
M,S,Non-Consumable,Checkout,Hardware,11,Q4,1997,61.59,25.0501,24,6,7
M,S,Non-Consumable,Checkout,Hardware,12,Q4,1997,61.29,23.6124,25,8,8
M,S,Non-Consumable,Checkout,Miscellaneous,1,Q1,1997,39.04,14.9896,21,6,6
M,S,Non-Consumable,Checkout,Miscellaneous,2,Q1,1997,42.84,18.0924,21,8,8
M,S,Non-Consumable,Checkout,Miscellaneous,3,Q1,1997,90.04,36.3886,42,12,13
M,S,Non-Consumable,Checkout,Miscellaneous,4,Q2,1997,33.82,14.3436,18,6,6
M,S,Non-Consumable,Checkout,Miscellaneous,5,Q2,1997,40.03,14.9463,17,5,5
M,S,Non-Consumable,Checkout,Miscellaneous,6,Q2,1997,28.94,10.896,16,5,5
M,S,Non-Consumable,Checkout,Miscellaneous,7,Q3,1997,45.62,19.3982,20,5,5
M,S,Non-Consumable,Checkout,Miscellaneous,8,Q3,1997,77.76,30.337,38,11,11
M,S,Non-Consumable,Checkout,Miscellaneous,9,Q3,1997,61.95,25.2654,29,8,9
M,S,Non-Consumable,Checkout,Miscellaneous,10,Q4,1997,43.22,17.3178,18,5,5
M,S,Non-Consumable,Checkout,Miscellaneous,11,Q4,1997,26.76,10.6558,13,4,4
M,S,Non-Consumable,Checkout,Miscellaneous,12,Q4,1997,30.33,13.3095,14,5,5
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,1,Q1,1997,260.76,99.9176,140,47,48
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,2,Q1,1997,224.48,90.2308,107,33,36
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,3,Q1,1997,303.64,122.38,151,44,49
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,4,Q2,1997,247.56,99.2147,144,34,42
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,5,Q2,1997,266.23,106.512,137,44,46
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,6,Q2,1997,313.93,127.2,144,39,46
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,7,Q3,1997,224.13,85.8624,112,36,37
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,8,Q3,1997,166.68,67.3682,79,26,27
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,9,Q3,1997,162.21,62.1714,82,25,26
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,10,Q4,1997,283.59,106.1949,135,40,44
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,11,Q4,1997,336.97,134.4311,161,46,51
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,12,Q4,1997,325.57,132.0816,154,41,47
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,1,Q1,1997,27.46,12.2578,19,6,6
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,2,Q1,1997,65.61,24.6416,40,12,13
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,3,Q1,1997,114.26,44.0794,52,17,18
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,4,Q2,1997,67.55,29.924,34,11,11
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,5,Q2,1997,134.21,54.1343,55,16,17
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,6,Q2,1997,93.11,38.4344,42,13,13
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,7,Q3,1997,77.3,31.3853,41,14,14
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,8,Q3,1997,101.3,43.4,52,16,16
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,9,Q3,1997,22.61,8.3471,15,5,5
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,10,Q4,1997,44.72,16.6644,34,11,11
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,11,Q4,1997,108.19,44.7397,55,16,17
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,12,Q4,1997,66.23,25.812,38,12,12
M,S,Non-Consumable,Health and Hygiene,Decongestants,1,Q1,1997,79.14,33.6579,46,13,14
M,S,Non-Consumable,Health and Hygiene,Decongestants,2,Q1,1997,71.8,28.0492,40,13,13
M,S,Non-Consumable,Health and Hygiene,Decongestants,3,Q1,1997,72.13,28.3294,44,11,13
M,S,Non-Consumable,Health and Hygiene,Decongestants,4,Q2,1997,42.6,15.6084,25,8,8
M,S,Non-Consumable,Health and Hygiene,Decongestants,5,Q2,1997,53.03,20.5342,26,8,8
M,S,Non-Consumable,Health and Hygiene,Decongestants,6,Q2,1997,86.94,33.7131,47,16,16
M,S,Non-Consumable,Health and Hygiene,Decongestants,7,Q3,1997,60.27,22.9116,34,11,11
M,S,Non-Consumable,Health and Hygiene,Decongestants,8,Q3,1997,72.87,25.9851,42,12,14
M,S,Non-Consumable,Health and Hygiene,Decongestants,9,Q3,1997,41.13,16.0317,22,7,8
M,S,Non-Consumable,Health and Hygiene,Decongestants,10,Q4,1997,35.84,13.9184,21,7,7
M,S,Non-Consumable,Health and Hygiene,Decongestants,11,Q4,1997,63.07,22.5306,34,11,11
M,S,Non-Consumable,Health and Hygiene,Decongestants,12,Q4,1997,115.97,44.3028,61,21,21
M,S,Non-Consumable,Health and Hygiene,Hygiene,1,Q1,1997,141.61,55.7031,88,27,28
M,S,Non-Consumable,Health and Hygiene,Hygiene,2,Q1,1997,102.2,44.3637,61,19,19
M,S,Non-Consumable,Health and Hygiene,Hygiene,3,Q1,1997,169.95,69.5923,96,28,32
M,S,Non-Consumable,Health and Hygiene,Hygiene,4,Q2,1997,71.47,26.649,53,18,18
M,S,Non-Consumable,Health and Hygiene,Hygiene,5,Q2,1997,137.4,50.7901,82,27,27
M,S,Non-Consumable,Health and Hygiene,Hygiene,6,Q2,1997,156.11,62.9349,84,23,26
M,S,Non-Consumable,Health and Hygiene,Hygiene,7,Q3,1997,165.29,67.0627,103,32,35
M,S,Non-Consumable,Health and Hygiene,Hygiene,8,Q3,1997,160.39,66.908,95,27,29
M,S,Non-Consumable,Health and Hygiene,Hygiene,9,Q3,1997,123.01,49.6858,66,19,20
M,S,Non-Consumable,Health and Hygiene,Hygiene,10,Q4,1997,110.56,43.5776,64,21,21
M,S,Non-Consumable,Health and Hygiene,Hygiene,11,Q4,1997,123.88,50.8068,87,33,33
M,S,Non-Consumable,Health and Hygiene,Hygiene,12,Q4,1997,181.03,73.386,116,37,38
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,1,Q1,1997,204.32,82.3617,86,27,27
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,2,Q1,1997,103.47,40.8817,42,13,14
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,3,Q1,1997,204.43,78.3206,82,26,27
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,4,Q2,1997,123.91,48.2599,47,13,14
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,5,Q2,1997,187.12,75.7559,78,24,24
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,6,Q2,1997,177.46,68.9513,70,20,20
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,7,Q3,1997,226.6,91.7511,96,32,33
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,8,Q3,1997,90.6,36.8088,33,10,10
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,9,Q3,1997,133.75,49.7559,58,20,20
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,10,Q4,1997,94.71,38.2609,45,15,15
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,11,Q4,1997,182.54,70.6955,73,23,25
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,12,Q4,1997,199.86,81.5266,85,23,26
M,S,Non-Consumable,Household,Bathroom Products,1,Q1,1997,25.25,10.7857,19,6,6
M,S,Non-Consumable,Household,Bathroom Products,2,Q1,1997,21.83,8.8502,17,6,6
M,S,Non-Consumable,Household,Bathroom Products,3,Q1,1997,15.58,6.3509,16,5,5
M,S,Non-Consumable,Household,Bathroom Products,4,Q2,1997,9.57,4.4661,9,3,3
M,S,Non-Consumable,Household,Bathroom Products,5,Q2,1997,44.38,17.0144,25,8,8
M,S,Non-Consumable,Household,Bathroom Products,6,Q2,1997,26.82,10.071,22,7,7
M,S,Non-Consumable,Household,Bathroom Products,7,Q3,1997,11.84,4.5252,8,4,4
M,S,Non-Consumable,Household,Bathroom Products,8,Q3,1997,5.9,2.2604,10,4,4
M,S,Non-Consumable,Household,Bathroom Products,9,Q3,1997,20.38,7.7232,10,4,4
M,S,Non-Consumable,Household,Bathroom Products,10,Q4,1997,47.3,20.2596,24,7,8
M,S,Non-Consumable,Household,Bathroom Products,11,Q4,1997,21.56,8.1731,21,7,7
M,S,Non-Consumable,Household,Bathroom Products,12,Q4,1997,47.27,19.3669,28,9,9
M,S,Non-Consumable,Household,Candles,1,Q1,1997,28.96,10.3944,17,6,6
M,S,Non-Consumable,Household,Candles,2,Q1,1997,6.9,2.952,6,2,2
M,S,Non-Consumable,Household,Candles,3,Q1,1997,29.49,11.4853,21,7,7
M,S,Non-Consumable,Household,Candles,4,Q2,1997,33.64,14.1962,21,7,7
M,S,Non-Consumable,Household,Candles,5,Q2,1997,39.88,15.8668,18,5,5
M,S,Non-Consumable,Household,Candles,6,Q2,1997,30.22,11.5853,15,6,6
M,S,Non-Consumable,Household,Candles,7,Q3,1997,20.43,9.2354,18,5,5
M,S,Non-Consumable,Household,Candles,8,Q3,1997,18.56,7.2912,11,4,4
M,S,Non-Consumable,Household,Candles,9,Q3,1997,36.05,15.9289,17,6,6
M,S,Non-Consumable,Household,Candles,10,Q4,1997,11.09,3.6597,7,2,2
M,S,Non-Consumable,Household,Candles,11,Q4,1997,33.3,12.5989,15,5,5
M,S,Non-Consumable,Household,Candles,12,Q4,1997,35.59,14.5079,20,7,7
M,S,Non-Consumable,Household,Cleaning Supplies,1,Q1,1997,108.14,43.1029,55,16,17
M,S,Non-Consumable,Household,Cleaning Supplies,2,Q1,1997,103.79,41.9901,60,19,20
M,S,Non-Consumable,Household,Cleaning Supplies,3,Q1,1997,190.28,76.2537,88,27,27
M,S,Non-Consumable,Household,Cleaning Supplies,4,Q2,1997,128.66,53.1044,61,19,20
M,S,Non-Consumable,Household,Cleaning Supplies,5,Q2,1997,104.43,44.9348,50,15,15
M,S,Non-Consumable,Household,Cleaning Supplies,6,Q2,1997,142.72,57.8316,71,24,25
M,S,Non-Consumable,Household,Cleaning Supplies,7,Q3,1997,134.32,58.462,60,20,20
M,S,Non-Consumable,Household,Cleaning Supplies,8,Q3,1997,189.62,73.8813,83,27,28
M,S,Non-Consumable,Household,Cleaning Supplies,9,Q3,1997,145.35,57.5446,73,21,23
M,S,Non-Consumable,Household,Cleaning Supplies,10,Q4,1997,170.09,71.8066,82,23,25
M,S,Non-Consumable,Household,Cleaning Supplies,11,Q4,1997,177.68,72.0119,88,27,28
M,S,Non-Consumable,Household,Cleaning Supplies,12,Q4,1997,195.34,78.0201,91,30,30
M,S,Non-Consumable,Household,Electrical,1,Q1,1997,393.59,158.5517,161,46,51
M,S,Non-Consumable,Household,Electrical,2,Q1,1997,337.01,133.5396,143,40,48
M,S,Non-Consumable,Household,Electrical,3,Q1,1997,466.43,187.2626,196,61,66
M,S,Non-Consumable,Household,Electrical,4,Q2,1997,322.75,130.3632,123,40,42
M,S,Non-Consumable,Household,Electrical,5,Q2,1997,277.54,111.131,117,39,42
M,S,Non-Consumable,Household,Electrical,6,Q2,1997,305.85,119.84,130,38,42
M,S,Non-Consumable,Household,Electrical,7,Q3,1997,379.79,150.1268,167,54,57
M,S,Non-Consumable,Household,Electrical,8,Q3,1997,339.33,136.1539,144,48,49
M,S,Non-Consumable,Household,Electrical,9,Q3,1997,352.26,138.9526,143,42,45
M,S,Non-Consumable,Household,Electrical,10,Q4,1997,301.48,121.3847,134,41,47
M,S,Non-Consumable,Household,Electrical,11,Q4,1997,391.44,154.7925,158,47,54
M,S,Non-Consumable,Household,Electrical,12,Q4,1997,464.99,186.846,193,64,66
M,S,Non-Consumable,Household,Hardware,1,Q1,1997,70.22,28.2892,31,11,11
M,S,Non-Consumable,Household,Hardware,2,Q1,1997,54.91,20.8618,24,10,10
M,S,Non-Consumable,Household,Hardware,3,Q1,1997,103.48,40.1258,48,16,17
M,S,Non-Consumable,Household,Hardware,4,Q2,1997,68.76,27.8076,30,9,10
M,S,Non-Consumable,Household,Hardware,5,Q2,1997,59.52,24.6842,25,8,8
M,S,Non-Consumable,Household,Hardware,6,Q2,1997,71.72,27.121,38,12,12
M,S,Non-Consumable,Household,Hardware,7,Q3,1997,81.46,31.9815,39,13,13
M,S,Non-Consumable,Household,Hardware,8,Q3,1997,54.33,22.0487,27,8,8
M,S,Non-Consumable,Household,Hardware,9,Q3,1997,88.84,34.3628,36,12,12
M,S,Non-Consumable,Household,Hardware,10,Q4,1997,50.76,20.3669,21,8,8
M,S,Non-Consumable,Household,Hardware,11,Q4,1997,89.33,35.1195,44,13,14
M,S,Non-Consumable,Household,Hardware,12,Q4,1997,115.26,49.1629,60,17,17
M,S,Non-Consumable,Household,Kitchen Products,1,Q1,1997,242.67,97.9391,100,31,32
M,S,Non-Consumable,Household,Kitchen Products,2,Q1,1997,240.06,100.3368,97,31,31
M,S,Non-Consumable,Household,Kitchen Products,3,Q1,1997,177.34,72.2587,81,25,26
M,S,Non-Consumable,Household,Kitchen Products,4,Q2,1997,260.28,106.7837,109,32,34
